Date,Volume,Return,RSI,MACD,Signal_Line,STD20
2015-01-05,18369400,-0.014023716621301974,0.0,-0.042117213931177844,-0.00842344278623557,0.37333071496331377
2015-01-06,19229500,-0.010323632700320884,0.0,-0.1052050686230146,-0.027779767953591376,0.457505397054989
2015-01-07,13502200,0.00023186945448583351,0.9261909205914804,-0.15275444079944833,-0.05277470252276277,0.4292579136300939
2015-01-08,17516900,0.006025443460430102,20.149363500213937,-0.17060518710567152,-0.07634079943934452,0.37420905957319095
2015-01-09,15957500,-0.00046075136215750767,19.853030787118627,-0.1840053236809922,-0.09787370428767406,0.3368804600937209
2015-01-12,16055700,-0.0027658857503664036,18.243177800915277,-0.20055975042716057,-0.11841091351557137,0.31498535194493915
2015-01-13,12878200,-0.007857393759077236,14.835216224864013,-0.23434040387258648,-0.1415968115869744,0.3311923184978634
2015-01-14,12707400,0.003028421963952921,20.513285842600624,-0.24930429913547414,-0.16313830909667437,0.3233469961762866
2015-01-15,13431000,-0.009986099439462603,16.80710702891936,-0.2873980477353797,-0.18799025682441545,0.36128830082943014
2015-01-16,17786700,0.020642311252898837,39.26367470103016,-0.25418923224784606,-0.20123005190910156,0.34788555238609836
2015-01-20,16308400,0.008963746989348431,45.75350938987303,-0.19877975510782875,-0.20073999254884703,0.3631031088511564
2015-01-21,15876600,-0.009339720628782633,41.132947313602784,-0.1809556340431442,-0.1967831208477065,0.3492321608569994
2015-01-22,17969100,0.012876692490298991,48.268399527613106,-0.12688614224833827,-0.18280372512783288,0.37046266882133455
2015-01-23,14150300,0.0031782986492281395,49.78995155334214,-0.07356721869825122,-0.16095642384191655,0.3961149660996774
2015-01-26,12059500,-0.006562514033458533,46.93076684259547,-0.050654943921131235,-0.13889612785775948,0.3939141710947574
2015-01-27,14984100,-0.011389602063411886,42.70276334597557,-0.06609283593018489,-0.12433546947224457,0.3818459857309829
2015-01-28,15132500,-0.016359153054252173,37.859579924778025,-0.1256658882549644,-0.12460155322878853,0.403234145013856
2015-01-29,12805100,0.003981756491235888,39.50230247803764,-0.15936063403255218,-0.13155336938954126,0.4078969801220256
2015-01-30,22590000,-0.022631899481506457,34.32428342262175,-0.24983806946806197,-0.1552103094052454,0.4912045208314469
2015-02-02,16889500,0.0188589459235442,40.65930940482097,-0.26421123934847657,-0.17701049539389166,0.47300556943697314
2015-02-03,12657100,0.008434644649805367,46.531990107701326,-0.24800634562115675,-0.19120966543934467,0.469788138438436
2015-02-04,12912000,-0.014404734509696038,45.555549410743225,-0.274600525989527,-0.20788783754938117,0.49435726305271915
2015-02-05,9630300,0.017444606681380925,50.056616063945704,-0.24203718662511164,-0.21471770736452728,0.494327739328375
2015-02-06,9522100,-0.004170574342150846,47.54284257420978,-0.22599428170936875,-0.2169730222334956,0.49392075439287064
2015-02-09,12705700,0.009771956416359417,50.05463603393309,-0.1823181631776194,-0.21004205042232038,0.494092828057746
2015-02-10,12714800,0.013594627009865246,53.74230277789161,-0.10594079049266725,-0.18922179843638975,0.5179612441873677
2015-02-11,12836900,-0.014321542873336979,52.16953626817703,-0.08769130902804534,-0.16891570055472088,0.5156032309193146
2015-02-12,12519700,0.01222321618681721,54.02517942162757,-0.03638994710669152,-0.14241054986511503,0.529202279072659
2015-02-13,10155700,0.0009112206907517795,56.55236536677839,0.006934974825064444,-0.11254144492707914,0.526947520098714
2015-02-17,10118600,-0.002048787909255334,51.80723068906741,0.03468584805305852,-0.08309598633105161,0.5347828839459814
2015-02-18,8661100,0.005930610599179653,51.11103258040079,0.07369494884315486,-0.05173779929621032,0.5438689758007804
2015-02-19,8465700,0.0002269236016088083,53.6047016760894,0.10409762652196264,-0.020570714132575732,0.5619094184825989
2015-02-20,14731200,-0.007707660346236933,48.329430178611425,0.1036351526223882,0.004270459218417056,0.5518732382413508
2015-02-23,10995500,0.00022802029667201573,47.5150718120328,0.10276978265471115,0.023970323905675876,0.5341421896641521
2015-02-24,10522500,0.0022840829002481744,49.87583839650347,0.10771365093381036,0.04071898931130277,0.533382230875905
2015-02-25,11785400,-0.0034181635020010814,52.14010314142088,0.10017045701290073,0.05260928285162236,0.5380434211726557
2015-02-26,8519300,0.0036588334018976543,58.37989683142982,0.10398821723466511,0.06288506972823091,0.5281641745376726
2015-02-27,9549500,-0.0015949423985639477,56.79895636901695,0.10103889391639598,0.07051583456586392,0.5198429850979989
2015-03-02,11091000,0.004792164231857798,66.98431569411835,0.11184200248481346,0.07878106814965384,0.4195948476113729
2015-03-03,10058700,-0.014762088521458328,55.682106587449056,0.07487718316470193,0.07800029115266346,0.3810517880025227
2015-03-04,14697600,0.005301632104670828,54.726605071120645,0.06068623267785256,0.07453747945770128,0.3626655520594293
2015-03-05,10983500,0.004356909979517987,62.321625268876986,0.06178384311525775,0.07198675218921258,0.2657789488583
2015-03-06,15086600,-0.03242021993594435,43.78971816287648,-0.03452449021035875,0.05068450370929831,0.3552335844714513
2015-03-09,11474200,0.0073150579144865,47.73797776554022,-0.088526471443096,0.02284230867881945,0.38054303779594634
2015-03-10,13960700,-0.02038003287525192,38.48382584756111,-0.18892954792966066,-0.019512062642876575,0.5174712605888616
2015-03-11,11108800,-0.008368695628329093,30.966612103983522,-0.2892147289701512,-0.0734525959083315,0.6489143807169933
2015-03-12,13716700,0.0036168058817733773,35.830413802462175,-0.3543007564088825,-0.1296222280084417,0.738026067647896
2015-03-13,18405400,0.018260487806663228,38.14742485754209,-0.3496278545673164,-0.17362335332021667,0.7538073692466373
