Price,Close,High,Low,Open,Volume,Return,SMA20,EMA20,WMA20,RSI,MACD,Signal_Line,STD20,Boll_Up,Boll_Down
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,
Date,,,,,,,,,,,,,,,
2020-01-02,72.53851318359375,72.59889150198023,71.29230380764884,71.54588979671196,135480400,,,72.53851318359375,,,0.0,0.0,,,
2020-01-03,71.83325958251953,72.59402458544972,71.6086541058215,71.76563619049011,146322800,-0.009722471141491829,,72.16825504302977,,,-0.05625954652442999,-0.011251909304886,,,
2020-01-06,72.40569305419922,72.44433607127044,70.70302703365871,70.95420295942078,118387200,0.00796891962033408,,72.25544085728933,,,-0.054032195815295836,-0.019807966606967965,,,
2020-01-07,72.0651626586914,72.67135607636844,71.84538465436648,72.41535254834196,108872000,-0.004703088681892842,,72.20051048331129,,,-0.07883618682937765,-0.03161361065144991,,,
2020-01-08,73.22441101074219,73.52630260685811,71.76808624589498,71.76808624589498,132079200,0.01608611302996854,,72.44818330769247,,,-0.004895443023499979,-0.026269977125859923,,,
2020-01-09,74.77974700927734,74.97295465655091,73.95135835025293,74.20252681762871,170108400,0.021240676122433966,,72.94003674895248,,,0.17716351503261762,0.014416721305835586,,,
2020-01-10,74.94880676269531,75.51395427727236,74.446462424671,75.01402005997716,140644800,0.002260769261455131,,73.3198454378569,,,0.33126959053404903,0.07778729515147828,,,
2020-01-13,76.55005645751953,76.57662675415311,75.14686472001775,75.26521125345613,121532000,0.021364578890416874,,73.87820364373765,,,0.5759678351375612,0.17742340314869487,,,
2020-01-14,75.51637268066406,76.69737618985954,75.39320591637785,76.48726080979424,161954400,-0.013503370535449588,,74.1409739675167,,,0.6786601433240804,0.277670751183772,,,
2020-01-15,75.19275665283203,76.19745295500711,74.76044574351113,75.31593080536074,121923600,-0.004285375691977511,,74.29936332640264,,,0.7255675376223678,0.3672501084714912,,,
2020-01-16,76.13465118408203,76.24575261001203,75.37388575466262,75.73615570871007,108829200,0.01252639979138892,,74.56124573548162,,,0.8291866548774607,0.45963741775268513,,,
2020-01-17,76.9775390625,76.97994918369933,76.07669177323754,76.38341102005822,137816400,0.011071015172578802,,74.89041291668747,,,0.9681592224596329,0.5613417786940748,,,
2020-01-21,76.45584869384766,77.04755171377299,76.31818437718287,76.60558572443774,110843200,-0.00677717649857279,,75.09527215171563,,,1.0243913844909542,0.6539516998534507,,,
2020-01-22,76.72877502441406,77.28183515069573,76.63458130371416,76.94130052804331,101832400,0.0035697246872412602,,75.3016852611591,,,1.0785458468171925,0.7388705292461991,,,
2020-01-23,77.0982894897461,77.17798563171488,76.23366779231166,76.78190767247501,104472000,0.004815852530090092,,75.52185560855759,,,1.1381603732609165,0.8187284980491426,,,
2020-01-24,76.87608337402344,78.08847725706723,76.68528583944577,77.34461967692074,146537600,-0.0028821147290460924,,75.68340176397656,,,1.154170578499503,0.8858169141392148,,,
2020-01-27,74.61553955078125,75.29660147871274,73.63257861706,74.88361578521364,161940000,-0.029405033711772388,,75.55900815713433,,,0.9732329633309291,0.9033001239775578,,,
2020-01-28,76.72634887695312,76.89782122944564,75.39802593452413,75.49704725649863,162234000,0.028289138413792658,,75.69216033033032,,,0.9887653995364474,0.9203931790893358,,,
2020-01-29,78.33241271972656,79.1801266517597,77.61753550777614,78.35898301190313,216229200,0.020932363735293835,,75.98775449917498,,,1.1177857583855229,0.9598716949485733,,,
2020-01-30,78.21891021728516,78.27204343737134,76.98236331753509,77.41467418230894,126743200,-0.0014489851454916325,75.36095886230468,76.23343998066882,76.30078575497582,66.98434423967024,1.197077455199178,1.0073128469986943,2.0204033236358927,79.40176550957646,71.3201522150329
2020-01-31,74.75077056884766,77.9314960376563,74.45612410034879,77.50884783770134,199588400,-0.04433888990275259,75.47157173156738,76.072568066181,76.24267258417039,55.47843672643165,0.9688979584661439,0.9996298692921842,1.9155868720122493,79.30274547559188,71.64039798754288
2020-02-03,74.54547882080078,75.71198454702287,72.99013293890515,73.49247724374133,173788400,-0.0027463495892365852,75.60718269348145,75.90904540512724,76.15447325933548,56.88708158813433,0.762706726612123,0.952245240756172,1.7316331559044684,79.07044900529039,72.14391638167251
2020-02-04,77.00650024414062,77.19729777289353,75.7458008005722,76.15154128644726,136616400,0.033013691269672796,75.83722305297852,76.02518678378881,76.2877415974935,60.66027419442087,0.7887898724446387,0.9195541670938654,1.5831796238005291,79.00358230057958,72.67086380537745
2020-02-05,77.63444519042969,78.43385354098093,77.03066200298008,78.13437206813377,118826800,0.008154440784845951,76.11568717956543,76.19370667823799,76.45890561058408,62.734660966476085,0.8503288015336921,0.9057090939818309,1.3586645746236057,78.83301632881263,73.39835803031822
2020-02-06,78.54251861572266,78.54493610664728,77.34703250149894,77.90492749554984,105425600,0.011696785145634214,76.38159255981445,76.43736179662199,76.69003241402763,62.30163198186067,0.9612916112247376,0.9168255974304123,1.2812275900091872,78.94404773983283,73.81913737979608
2020-02-07,77.47494506835938,78.29077542045333,76.98350975131173,78.0414266120576,117684000,-0.013592300911389077,76.51635246276855,76.54408908641416,76.79416122436524,56.37835384250387,0.9521108331448573,0.9238826445733014,1.2451092643217339,79.00657099141202,74.02613393412508
2020-02-10,77.84290313720703,77.84290313720703,75.97884171109904,76.05872699723375,109348800,0.00474938147452697,76.66105728149414,76.67667619066823,76.92049938383556,56.785182657149335,0.9634204303619356,0.9317902017310282,1.221289051537103,79.10363538456835,74.21847917841993
2020-02-11,77.37326049804688,78.4118136218486,77.15538413187909,78.33919062909048,94323200,-0.006033210738972006,76.70221748352051,76.74730230736368,76.98832826160249,52.03813982411011,0.923837705623356,0.9301997025094938,1.23118302104353,79.16458352560757,74.23985144143346
2020-02-12,79.21070098876953,79.21554005883662,77.82354276759801,77.82354276759801,113730400,0.02374774539543978,76.88693389892578,76.99553738051178,77.2272314525786,58.79654709235427,1.0288739837277348,0.949934558753142,1.3179785061751348,79.52289091127605,74.2509768865755
2020-02-13,78.64662170410156,78.97343988034811,78.27865296968668,78.48200469564426,94747600,-0.007121251013142094,77.05962715148925,77.16100084751139,77.39482076735723,58.13087200708368,1.0544445266710056,0.9708365523367148,1.310566067993379,79.68075928747601,74.4384950155025
2020-02-14,78.66600036621094,78.91534913157656,78.15761730819476,78.61515688888446,80113600,0.00024640171045464676,77.1861946105957,77.31107749934603,77.54780869256882,56.229728770622344,1.0640078421746324,0.9894708103042984,1.3384703147041077,79.86313524000393,74.50925398118748
2020-02-18,77.22557830810547,77.40714314738784,76.16281523598434,76.34438007526671,152531200,-0.018310604980549705,77.19859657287597,77.30258965892031,77.55155952090308,50.59299178592105,0.9444695594619503,0.9804705601358288,1.3375840484767294,79.87376466982943,74.52342847592251
2020-02-19,78.34403228759766,78.57401741875222,77.46768033586122,77.46768033586122,93984000,0.014482947282439484,77.29300575256347,77.40556217816697,77.66064863659086,54.38888195303545,0.9292724239689107,0.9702309329024452,1.348987482845876,79.99098071825523,74.59503078687172
2020-02-20,77.540283203125,78.59336068691168,77.0343234338156,78.10434874137093,100566000,-0.01025922538071733,77.33358116149903,77.41883443550248,77.68419886997768,51.84083841687136,0.842659101115089,0.944716566544974,1.3433156131748019,80.02021238784863,74.64694993514942
2020-02-21,75.78516387939453,77.57660960627356,75.1678463572217,77.13358724414647,129554000,-0.022634935690559077,77.26792488098144,77.2584166970253,77.5367305573963,47.19745932331557,0.6251871887113509,0.8808106909782495,1.3868073683384814,80.0415396176584,74.49431014430448
2020-02-24,72.18533325195312,73.63785189891229,70.0186640363075,71.96261786330551,222195200,-0.04750046636001504,77.03338737487793,76.76173542504284,77.05267421177456,41.25024548939913,0.16051259545140795,0.7367510718728812,1.793563050792422,80.62051347646278,73.44626127329309
2020-02-25,69.74026489257812,73.23841723217687,69.26820072326095,72.85592387195561,230673600,-0.033872093529593084,76.78962364196778,76.0761255134075,76.35809111822219,40.96822230815678,-0.40042608714344397,0.5093156400696163,2.376150493837065,81.54192462964191,72.03732265429365
2020-02-26,70.84661102294922,72.11272604677254,69.35778056176747,69.36504286107494,198054800,0.015863807401294228,76.49563674926758,75.56671673054586,75.7920899164109,38.68632812465594,-0.7470891689514616,0.2580346782654007,2.7228329060414076,81.9413025613504,71.04997093718475
2020-02-27,66.2154769897461,69.23671826456818,66.07990918137826,68.05049624740387,320605600,-0.06536846246185257,75.88978996276856,74.6577837156799,74.81302708217076,29.116055271102283,-1.3796126554217807,-0.06949478847203558,3.5230780037648386,82.93594597029823,68.84363395523889
2020-02-28,66.17674255371094,67.39928345046577,62.06369649730183,62.279156964871476,426510000,-0.0005849755645670474,75.28768157958984,73.8350467785847,73.8879749479748,29.19129013945765,-1.8625473345289976,-0.42810529768342803,4.087833633577497,83.46334884674484,67.11201431243485
2020-03-02,72.33784484863281,72.97453333535833,67.23224297649529,68.3361564954498,341397200,0.09310071872941394,75.1670352935791,73.69006153300597,73.60703811645507,46.18550349732836,-1.7282054062058165,-0.6881253193879058,4.139790518979534,83.44661633153817,66.88745425562004
2020-03-03,70.04044342041016,73.59427022253612,69.18829451063576,73.51438495619033,319475600,-0.03175932920077973,74.94178352355956,73.3372060996667,73.11879127139137,43.32002959403232,-1.7865256001560539,-0.9078053755415354,4.295041755001214,83.531867033562,66.35170001355714
2020-03-04,73.28926849365234,73.44904647858813,70.96282065269989,71.76412641873794,219178400,0.04638498722433071,74.75592193603515,73.33257804226312,72.96140888759068,44.61399991908149,-1.552693260796815,-1.0367829525925913,4.281398874079128,83.31871968419341,66.19312418787689
